No.,V,Compound,Group,Type,To IS,Ret.Time [min.],from [min.],...to [min.],Sum from [min.],Sum ...to [min.],SSV,QVal.,Peak ID,Comments,Search,Integrate,RI_exp,RT_exp,from,to,sumfrom,sumto
418,NA,"1-Octanol, 3,7-dimethyl-",21-22min,NA,NA,17.229644775391,16.729644775391,17.729644775391,16.2296447753909,18.229644775391,7,90,Best Q Value (1),"From NIST: C10H22O, Mol.weight = 158; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: Citronellol, dihydro-, Dihydrocitronellol, Geraniol tetrahydride, Geraniol, perhydro-, Geraniol, tetrahydro-, Pelargol, Perhydrogeraniol, Tetrahydrogeraniol, 2,6-Dimethyl-8-octanol, 3,7-Dimethyl-1-octanol, 3,7-Dimethyloctan-1-ol, Dimethyloctanol, Tetrahydro geraniol;",(Default),(Default),1194,15.054373636881778,14.554373636881778,15.554373636881778,14.054373636881778,16.054373636881778
419,NA,110,19-20min,NA,NA,17.2823059082035,16.7823059082035,17.7823059082035,16.2823059082035,18.2823059082035,7,90,Best Q Value (1),NA,(Default),(Default),1202.589342226484,15.29698126931499,14.79698126931499,15.79698126931499,14.29698126931499,16.29698126931499
420,NA,126,21-22min,NA,NA,17.334967041016,16.834967041016,17.834967041016,16.334967041016,18.334967041016,7,90,Best Q Value (1),NA,(Default),(Default),1204.3662327641505,15.345702113378339,14.845702113378339,15.845702113378339,14.345702113378339,16.345702113378337
421,NA,Safranal,20-21min,NA,NA,17.3790303548181,16.879030354818,17.8790303548181,16.379030354818,18.3790303548181,7,90,Best Q Value (1),15.64,(Default),(Default),1203,15.308241160075143,14.808241160075143,15.808241160075143,14.308241160075143,16.30824116007514
422,NA,127,21-22min,NA,NA,17.4144958496097,16.9144958496097,17.9144958496097,16.4144958496097,18.4144958496097,7,90,Best Q Value (1),"1-Octanol, 2,7-dimethyl-",(Default),(Default),1207.0496917008427,15.41928030046052,14.91928030046052,15.91928030046052,14.41928030046052,16.41928030046052
423,NA,Catechol,40-41min,NA,NA,17.4854268391931,16.985426839193,17.9854268391931,16.485426839193,18.4854268391931,7,90,Best Q Value (1),"From NIST: C6H6O2, Mol.weight = 110; Contributor: Japan AIST/NIMC Database- Spectrum MS-NW-1681; Synonyms: Pyrocatechol, o-Benzenediol, o-Dihydroxybenzene, o-Dioxybenzene, o-Hydroxyphenol, o-Phenylenediol, c.i. Oxidation base 26, c.i. 76500, Catechin, Catechin (phenol), Catechol, Catechol (phenol), Durafur developer c, Fouramine pch, Fourrine 68, Oxyphenic acid, Pelagol grey c, Phthalhydroquinone, Pyrocatechin, Pyrocatechine, 1,2-Dihydroxybenzene, 2-Hydroxyphenol, o-Hydroquinone, Benzene, o-dihydroxy-, NCI-C55856, 2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-,(2R-trans)-, o-Diphenol, Katechol, Pyrokatechin, Pyrokatechol, Kachin;",(Default),(Default),1210,15.500175272623979,15.000175272623979,16.000175272623977,14.500175272623979,16.500175272623977
424,NA,Decanal,17-18min,NA,NA,17.5380879720056,17.0380879720055,18.0380879720056,16.5380879720055,18.5380879720056,7,90,Best Q Value (1),"From NIST: C10H20O, Mol.weight = 156; Contributor: ; Synonyms: n-Decaldehyde, n-Decanal, n-Decyl aldehyde, Aldehyde C10, Capraldehyde, Capric aldehyde, Caprinaldehyde, Caprinic aldehyde, Decaldehyde, Decanaldehyde, Decyl aldehyde, Decylic aldehyde, 1-Decanal, C-10 Aldehyde, 1-Decyl aldehyde;",(Default),(Default),1207,15.417917795817337,14.917917795817337,15.917917795817337,14.417917795817337,16.41791779581734
425,NA,"Bicyclo[3.1.1]hept-3-en-2-one, 4,6,6-trimethyl-",-,TRUE,NA,17.5499104817712,17.0499104817712,18.0499104817712,16.5499104817712,18.5499104817712,7,90,Best Q Value (1),Verbenone,(Default),(Default),1213,15.582432749430627,15.082432749430627,16.082432749430627,14.582432749430627,16.582432749430627
426,NA,197,35-36min,NA,NA,17.5563578287764,17.0563578287764,18.0563578287764,16.5563578287764,18.5563578287764,7,90,Best Q Value (1),"1,4:3,6-Dianhydro-?-d-glucopyranose",(Default),(Default),1211.8363948151386,15.550527673928686,15.050527673928686,16.050527673928684,14.550527673928686,16.550527673928684
427,NA,128,21-22min,NA,NA,17.6627563476566,17.1627563476566,18.1627563476566,16.6627563476566,18.6627563476566,7,90,Best Q Value (1),NA,(Default),(Default),1215.4264907990803,15.64896508630625,15.14896508630625,16.148965086306248,14.64896508630625,16.648965086306248
428,NA,129,21-22min,NA,NA,17.7379862467451,17.2379862467451,18.2379862467452,16.7379862467451,18.7379862467452,7,90,Best Q Value (1),NA,(Default),(Default),1217.9648960459995,15.718566023214358,15.218566023214358,16.218566023214358,14.718566023214358,16.718566023214358
429,NA,"Benzoic acid, 4-methyl-, methyl ester",22-23min,NA,NA,17.7530314127608,17.2530314127608,18.2530314127608,16.7530314127608,18.7530314127608,7,90,Best Q Value (1),"From NIST: C9H10O2, Mol.weight = 150; Contributor: NIST Mass Spectrometry Data Center, 1998.; Synonyms: p-Toluic acid, methyl ester, p-Carbomethoxytoluene, Methyl p-methylbenzoate, Methyl p-toluate, Methyl 4-methylbenzoate, Methyl 4-toluate, 4-Methylbenzoic acid, methyl ester, MPT, Methyl ester of 4-methylbenzoic acid;",(Default),(Default),1215,15.637271067301722,15.137271067301722,16.13727106730172,14.637271067301722,16.63727106730172
430,NA,149,24-25min,NA,NA,17.8099914550785,17.3099914550785,18.3099914550785,16.8099914550785,18.8099914550785,7,90,Best Q Value (1),"2,6-Dimethylbenzaldehyde",(Default),(Default),1220.3944938635373,15.785183551922886,15.285183551922886,16.285183551922884,14.785183551922886,16.785183551922884
431,NA,"Formamide, N-phenyl-",31-32min,NA,NA,17.8207397460941,17.3207397460941,18.3207397460941,16.8207397460941,18.8207397460941,7,90,Best Q Value (1),"From NIST: C7H7NO, Mol.weight = 121; Contributor: Chemical Concepts; Synonyms: Formanilide, Carbanilaldehyde, Formamidobenzene, N-Formylaniline, N-Phenylformamide, Phenyl formamide, Aniline, N-formyl-;",(Default),(Default),1221,15.80178602091501,15.30178602091501,16.30178602091501,14.80178602091501,16.80178602091501
432,NA,"3-Cyclohexene-1-acetaldehyde, ?,4-dimethyl-",19-20min,NA,NA,17.862652587891,17.362652587891,18.362652587891,16.862652587891,18.862652587891,7,90,Best Q Value (1),"From NIST: C10H16O, Mol.weight = 152; Contributor: ; Synonyms: ?,4-Dimethyl-3-cyclohexene-1-acetaldehyde, p-Menth-1-en-9-al, 1-p-Menthen-9-al, 2-(4-Methyl-3-cyclohexen-1-yl)propanal  #;",(Default),(Default),1217,15.692109385172817,15.192109385172817,16.192109385172817,14.692109385172817,16.692109385172817
433,NA,130,21-22min,NA,NA,17.8766255696618,17.3766255696618,18.3766255696618,16.8766255696618,18.8766255696618,7,90,Best Q Value (1),"1-Octanol, 3,7-dimethyl- (1)",(Default),(Default),1222.642860379131,15.846831870759317,15.346831870759317,16.346831870759317,14.846831870759317,16.846831870759317
434,NA,"Ethanol, 2-phenoxy-",30-31min,NA,NA,17.9346598307295,17.4346598307295,18.4346598307295,16.9346598307295,18.9346598307295,7,90,Best Q Value (1),"From NIST: C8H10O2, Mol.weight = 138; Contributor: TNO Volatile Compounds in Food - Chemical Concepts; Synonyms: ?-Hydroxyethyl phenyl ether, ?-Phenoxyethyl alcohol, Arosol, Dowanol EP, Ethylene glycol monophenyl ether, Glycol monophenyl ether, Phenoxethol, Phenoxetol, Phenoxyethanol, Phenoxyethyl alcohol, Phenyl cellosolve, 1-Hydroxy-2-phenoxyethane, 2-Hydroxyethyl phenyl ether, 2-Phenoxyethanol, ?-Phenoxyethanol, Ethylene glycol phenyl ether, Fenyl-cellosolve, Phenoxytol, Phenylmonoglycol ether, 2-Fenoxyethanol, Dowanol eph, Emeressence 1160, Emery 6705, Fenylcelosolv, Rose ether, 2-Phenoxyethyl alcohol, Ethyleneglycol monophenyl ether, Emeressence 1160 rose ether, Euxyl K 400, Igepal cephene distilled, Igepal OD-410, Phenoxydiglycol, Phenoxyl ethanol, Pheynl cellosolve, Prox-onic PH-01, Rewopal MPG 10;",(Default),(Default),1226,15.938881815592747,15.438881815592747,16.438881815592747,14.938881815592747,16.938881815592747
435,NA,"Benzofuran, 2,3-dihydro-",34-35min,NA,NA,17.967974853516,17.467974853516,18.467974853516,16.967974853516,18.967974853516,7,90,Best Q Value (1),"From NIST: C8H8O, Mol.weight = 120; Contributor: Japan AIST/NIMC Database- Spectrum MS-NW- 84; Synonyms: Coumaran, Dihydrobenzofuran, Dihydrocoumarone, Kumaran, 2,3-Dihydrobenzofuran, 2,3-Dihydro-1-benzofuran  #;",(Default),(Default),1220,15.774366861979459,15.274366861979459,16.27436686197946,14.774366861979459,16.77436686197946
436,NA,131,21-22min,NA,NA,17.9948445638024,17.4948445638024,18.4948445638025,16.9948445638024,18.9948445638025,7,90,Best Q Value (1),NA,(Default),(Default),1226.6318025237829,15.956205309408233,15.456205309408233,16.456205309408233,14.956205309408233,16.956205309408233
437,NA,Methenamine,26-27min,NA,NA,18.0163370768233,17.5163370768233,18.5163370768233,17.0163370768233,19.0163370768233,7,90,Best Q Value (1),"From NIST: C6H12N4, Mol.weight = 140; Contributor: NIST Mass Spectrometry Data Center, 1998.; Synonyms: 1,3,5,7-Tetraazaadamantane, 1,3,5,7-Tetraazatricyclo[3.3.1.1(3,7)]decane, Hexamethylenetetramine, Aceto HMT, Aminoform, Aminoformaldehyde, Ammoform, Ammonioformaldehyde, Antihydral, Cystogen, Duirexol, Ekagom H, Formamine, Formin , Herax UTS, Heterin, Hexa-Flo-Pulver, Hexaform, Hexamine, Hexasan, Methenamin, Preparation AF, Uramin, Uratrine, Uritone, Urodeine, Urotropin, Urotropine, Xametrin, 1,3,5,7-Tetraazatricyclo-[3.3.1.1<3,7>]decane, Tetraazaadamantane, component of Uro-Phosphate, Cystamin, Formin, Hexaloids, Hexamethylenetetraamine, Hexamethylentetramin, Hexamine , Hexilmethylenamine, Mandelamine, Methamin, Resotropin, 1,3,5,7-Tetraazatricyclo[3.3.1.1(sup 3,7)]decane, Natasol Fast Orange GR Salt, Nocceler H, Vulkacit H 30, Hexa, Carin, Formaldehyde-ammonia 6:4, Grasselerator 102, H.M.T., Hex, Hexamethylamine, HMT, HMTA, Metramine, Naphthamine, Urisol, Vesaloin, Vesalvine;",(Default),(Default),1228,15.993720133463842,15.493720133463842,16.493720133463842,14.993720133463842,16.993720133463842
438,NA,Cyclocitral<beta->,20-21min,NA,NA,18.0206359863285,17.5206359863285,18.5206359863285,17.0206359863285,19.0206359863285,7,90,Best Q Value (1),16.55,(Default),(Default),1224,15.884043497721652,15.384043497721652,16.384043497721652,14.884043497721652,16.884043497721652
439,NA,Benzothiazole,27-28min,NA,NA,18.0582519531254,17.5582519531254,18.5582519531254,17.0582519531253,19.0582519531254,7,90,Best Q Value (1),"From NIST: C7H5NS, Mol.weight = 135; Contributor: V.A. KOPTYUG, VOL.4, ATLAS OF MASS SPECTRA OF ORGANIC COMPOUNDS; Synonyms: Benzosulfonazole, Vangard BT, 1-Thia-3-azaindene, o-2857, Usaf ek-4812, 1,3-Benzothiazole  #;",(Default),(Default),1225,15.9114626566572,15.4114626566572,16.4114626566572,14.9114626566572,16.9114626566572
440,NA,5-Hydroxymethylfurfural,36-37min,NA,NA,18.1367065429691,17.6367065429691,18.6367065429691,17.1367065429691,19.1367065429691,7,90,Best Q Value (1),"From NIST: C6H6O3, Mol.weight = 126; Contributor: D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY; Synonyms: 2-Furaldehyde, 5-(hydroxymethyl)-, 5-Hydrxoymethylfurfural, Hydroxymethylfurfurole, HMF, 5-(Hyddroxymethyl)Furfurole, 5-(Hydroxymethyl)-2-formylfuran, 5-(Hydroxymethyl)-2-furaldehyde, 5-(Hydroxymethyl)-2-furancarbonal, 5-(Hydroxymethyl)-2-furfural, 5-(Hydroxymethyl)-2-furfuraldehyde, 5-(Hydroxymethyl)furan-2-aldehyde, 5-(Hydroxymethyl)furfural, 5-Hydroxymethylfuraldehyde, 5-Oxymethylfurfurole, 5-Hydroxymethylfurfuraldehyde, 5-Hydroxymethyl-2-furancarbaldehyde, Hydroxymethylfurfuraldehyde, 5-(Hydroxymethyl)-2-furancarboxaldehyde, 2-Hydroxymethyl-5-furfural;",(Default),(Default),1230,16.04855845133494,15.54855845133494,16.54855845133494,15.04855845133494,17.04855845133494
441,NA,159,27-28min,NA,NA,18.1528279622399,17.6528279622399,18.65282796224,17.1528279622399,19.15282796224,7,90,Best Q Value (1),NA,(Default),(Default),1231.9624741367822,16.102367841598276,15.602367841598276,16.602367841598276,15.102367841598276,17.102367841598276
442,NA,Nerol,24-25min,NA,NA,18.2237589518233,17.7237589518233,18.7237589518233,17.2237589518233,19.2237589518233,7,90,Best Q Value (1),16.97,(Default),(Default),1232,16.103396769206036,15.603396769206036,16.603396769206036,15.103396769206036,17.103396769206036
443,NA,Bornylene,17-18min,NA,NA,18.2839436848962,17.7839436848962,18.7839436848962,17.2839436848962,19.2839436848962,7,90,Best Q Value (1),"From NIST: C10H16, Mol.weight = 136; Contributor: ; Synonyms: 2-Bornene, Bornylene, 1,7,7-Trimethyl-2-norbornene, 1,7,7-Trimethylbicyclo[2.2.1]hept-2-ene, 1,7,7-Trimethylnorbornene;",(Default),(Default),1232,16.103396769206036,15.603396769206036,16.603396769206036,15.103396769206036,17.103396769206036
444,NA,143,23-24min,NA,NA,18.2925415039066,17.7925415039066,18.7925415039066,17.2925415039066,19.2925415039066,7,90,Best Q Value (1),NA,(Default),(Default),1236.676684730302,16.231627531117635,15.731627531117635,16.731627531117635,15.231627531117635,17.231627531117635
445,NA,Hexenyl valerate<3Z->,-,TRUE,NA,18.3108113606774,17.8108113606774,18.8108113606775,17.3108113606774,19.3108113606775,7,90,Best Q Value (1),19.28,(Default),(Default),1234,16.15823508707713,15.65823508707713,16.65823508707713,15.15823508707713,17.15823508707713
446,NA,cis-3-Hexenyl isovalerate,-,TRUE,NA,18.3108113606774,17.8108113606774,18.8108113606775,17.3108113606774,19.3108113606775,7,90,Best Q Value (1),NA,(Default),(Default),1238,16.267911722819328,15.767911722819328,16.767911722819328,15.267911722819328,17.267911722819328
447,NA,"Benzene, 2-methoxy-4-methyl-1-(1-methylethyl)-",-,TRUE,NA,18.3387532552087,17.8387532552087,18.8387532552087,17.3387532552087,19.3387532552087,7,90,Best Q Value (1),Thymol methyl ether,(Default),(Default),1237,16.240492563883773,15.740492563883773,16.740492563883773,15.240492563883773,17.240492563883773
448,NA,111,19-20min,NA,NA,18.36347249349,17.8634724934899,18.86347249349,17.3634724934899,19.36347249349,7,90,Best Q Value (1),NA,(Default),(Default),1239.0700362874518,16.29725121785177,15.79725121785177,16.79725121785177,15.29725121785177,17.29725121785177
449,NA,"Carvacrol, methyl ether",-,TRUE,NA,18.3946390787764,17.8946390787764,18.8946390787764,17.3946390787764,19.3946390787764,7,90,Best Q Value (1),17.61,(Default),(Default),1237,16.240492563883773,15.740492563883773,16.740492563883773,15.240492563883773,17.240492563883773
450,NA,Quinoline,26-27min,NA,NA,18.4387023925785,17.9387023925785,18.9387023925785,17.4387023925785,19.4387023925785,7,90,Best Q Value (1),"From NIST: C9H7N, Mol.weight = 129; Contributor: Japan AIST/NIMC Database- Spectrum MS-NW-9282; Synonyms: B 500, Benzopyridine, Benzo[b]Pyridine, Leucol, Leukol, Quinolin, 1-Azanaphthalene, 1-Benzazine, 1-Benzine, Chinoline, Chinoleine, Chinolin, Leucoline, Usaf ek-218, UN 2656;",(Default),(Default),1237,16.240492563883773,15.740492563883773,16.740492563883773,15.240492563883773,17.240492563883773
451,NA,144,23-24min,NA,NA,18.4655700683597,17.9655700683597,18.9655700683598,17.4655700683597,19.4655700683598,7,90,Best Q Value (1),NA,(Default),(Default),1242.5150099333966,16.391709497778706,15.891709497778706,16.891709497778706,15.391709497778706,17.391709497778706
452,NA,174,30-31min,NA,NA,18.5182312011722,18.0182312011722,19.0182312011723,17.5182312011722,19.5182312011723,7,90,Best Q Value (1),NA,(Default),(Default),1244.2919004710632,16.440430341842056,15.940430341842056,16.940430341842056,15.440430341842056,17.440430341842056
453,NA,"3,4-Dimethoxytoluene",24-25min,NA,NA,18.5289794921879,18.0289794921879,19.0289794921879,17.5289794921879,19.5289794921879,7,90,Best Q Value (1),"From NIST: C9H12O2, Mol.weight = 152; Contributor: NIST Mass Spectrometry Data Center, 1994; Synonyms: 3,4-Dimethoxytoluene, Homoveratrole, Toluene, 3,4-dimethoxy-, 1,2-Dimethoxy-4-methylbenzene, 4-Methyl-1,2-dimethoxybenzene, 4-Methylveratrol, 4-Methylveratrole;",(Default),(Default),1230,16.04855845133494,15.54855845133494,16.54855845133494,15.04855845133494,17.04855845133494
454,NA,Cuminaldehyde,23-24min,NA,NA,18.5816406250004,18.0816406250004,19.0816406250004,17.5816406250004,19.5816406250004,7,90,Best Q Value (1),"From NIST: C10H12O, Mol.weight = 148; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: Benzaldehyde, p-isopropyl-, p-Cumic aldehyde, p-Isopropylbenzaldehyde, Cumaldehyde, Cumic aldehyde, Cuminal, Cuminaldehyde, Cuminic aldehyde, Cuminyl aldehyde, 4-Isopropylbenzaldehyde, p-Cuminic aldehyde, p-Isopropylbenzenecarboxaldehyde, 4-(1-Methylethyl)benzaldehyde, Cumin aldehyde, Cumal, p-Isopropyl benzaldehyde;",(Default),(Default),1243,16.40500751749706,15.905007517497062,16.90500751749706,15.405007517497062,17.40500751749706
455,NA,"2-Butanone, 3-phenyl-",25-26min,NA,NA,18.6654683430993,18.1654683430993,19.1654683430993,17.6654683430993,19.6654683430994,7,90,Best Q Value (1),"From NIST: C10H12O, Mol.weight = 148; Contributor: D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY; Synonyms: 3-Phenyl-2-butanone  #;",(Default),(Default),1243,16.40500751749706,15.905007517497062,16.90500751749706,15.405007517497062,17.40500751749706
456,NA,Caprolactam,31-32min,NA,NA,18.698785400391,18.198785400391,19.198785400391,17.698785400391,19.698785400391,7,90,Best Q Value (1),"From NIST: C6H11NO, Mol.weight = 113; Contributor: P. Vainiotalo, Dep. Chem., Joensuu Univ., Joensuu, Finland; Synonyms: 2H-Azepin-2-one, hexahydro-, ?-Caprolactam, .omega.-Caprolactam, Aminocaproic lactam, Hexahydro-2-azepinone, Hexahydro-2H-azepin-2-one, Hexanoic acid, 6-amino-, cyclic lactam, 2-Azacycloheptanone, 2-Ketohexamethylenimine, 2-Oxohexamethylenimine, 2-Perhydroazepinone, 6-Caprolactam, 6-Hexanelactam, 6-Aminohexanoic acid cyclic lactam, 1,6-Hexolactam, 2-Ketohexamethyleneimine, E-Caprolactam, Caprolattame, Epsylon kaprolaktam, Hexamethylenimine, 2-oxo-, Hexanoic acid, 6-amino-, lactam, Hexanonisoxim, NCI-C50646, 1-Aza-2-cycloheptanone, 2H-Azepin-7-one, hexahydro-, A1030, Akulon, Akulon M 2W, Alkamid, Amilan cm 1001, Amilan cm 1011, Amilan cm 1001C, Amilan cm 1001G, 6-Aminocaproic acid lactam, A1030N0, Atm 2(nylon), Bonamid, Capran 80, Capran 77C, Caprolon B, Caprolon V, Capron, Capron 8250, Capron 8252, Capron 8253, Capron 8256, Capron 8257, Capron B, Capron gr 8256, Capron gr 8258, Capron pk4, Chemlon, CM 1001, CM 1011, CM 1031, CM 1041, Danamid, Dull 704, Durethan bk, Durethan bk 30S, Durethan bkv 30H, Durethan bkv 55H, Ertalon 6sa, Extrom 6N, Grilon, Hexanolactam, Itamid, Itamid 250, Itamide 25, Itamide 35, Itamide 250, Itamide 350, Itamide 250G, Itamide S, Kaprolit, Kaprolit B, Kaprolon, Kaprolon B, Kapromine, Kapron, Kapron A, Kapron B, KS 30P, Maranyl F 114, Maranyl F 124, Maranyl F 500, Metamid, Miramid H 2, Miramid wm 55, Nylon A1035sf, Nylon cm 1031, Nylon X 1051, Orgamide, Orgamid rmnocd, 2-Oxohexamethyleneimine, PA 6, PK 4, PKA, Plaskin 8200, Plaskon 201, Plaskon 8201, Plaskon 8205, Plaskon 8207, Plaskon 8252, Plaskon 8202C, Plaskon 8201hs, Plaskon xp 607, Polyamide pk 4, P 6, Relon P, Renyl mv, Sipas 60, Spencer 401, Spencer 601, Steelon, Stilon, Stylon, Tarlon X-A, Tarlon xb, Tarnamid T, Tarnamid T 2, Tarnamid T 27, TNK 2G5, Torayca N 6, UBE 1022B, Ultramid B 3, Ultramid B 4, Ultramid B 5, Ultramid bmk, Vidlon, Widlon, Zytel 211, 6-Aminohexanoic acid lactam, Nipro (i), 2-Azepanone  #;",(Default),(Default),1255,16.734037424723642,16.234037424723642,17.234037424723642,15.734037424723642,17.734037424723642
457,NA,Carvone,22-23min,NA,NA,18.7030843098962,18.2030843098962,19.2030843098962,17.7030843098962,19.7030843098962,7,90,Best Q Value (1),"From NIST: C10H14O, Mol.weight = 150; Contributor: MASS SPECTRA OF ORGANIC COMPOUNDS, V. 5, B. H. KENNETT ET AL, DIV. OF FOOD RESEARCH, CSIRO, AUSTRALIA; Synonyms: p-Mentha-6,8-dien-2-one, (S)-(+)-, (+)-Carvone, (S)-(+)-Carvone, (S)-Carvone, Carvone, (+)-, D-(+)-Carvone, D-Carvone, d-p-Mentha-6,8(9)-dien-2-one, d-1-Methyl-4-isopropenyl-6-cyclohexen-2-one, l-Carvone, 5-Isopropenyl-2-methyl-2-cyclohexen-1-one  #;",(Default),(Default),1246,16.48726499430371,15.987264994303711,16.98726499430371,15.487264994303711,17.48726499430371
